序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
116,0,260933713232,345017609,5261鑫鑫,5,保密,AI和读书没关系啊   上学是另一回事,2025-04-21 09:19:59,1,36,,天津,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
117,260933713232,260959194544,4350636,菲比酱小天地,6,女,上学是服从性教育[微笑],2025-04-21 14:15:44,0,22,治愈系女巫菲比酱，个性可爱的水瓶插画师，私占+wx：gogohealing,陕西,是,https://i0.hdslb.com/bfs/face/0f5d6ce81da5f381c6976d790286c18be13a6527.jpg
118,0,260933241136,2090655903,星泽天川,5,保密,要是人工智能能把所有职业都取代了就好了，这样什么人都是废物就真的平等了[doge],2025-04-21 09:14:54,0,0,,重庆,否,https://i0.hdslb.com/bfs/face/6840dca1415b09066b1e5bcc7350be8c2cb36103.webp
119,0,260933051536,111554744,无名只辈0,6,保密,罗老师，我这么多年接触了一些案子，我现在就觉得为什么一条法律要有N种解释方法，律师就有各种转孔子的办法，就不能从根上去解决这种问题吗？,2025-04-21 09:10:26,0,2,,辽宁,否,https://i2.hdslb.com/bfs/face/45e6b61e85bb126554e51a6d980de0ab98cdf0e5.jpg
120,0,260030579617,11739468,从今以后、,6,男,现在还是需要的，以后说不定就真不需要了，脑子里直接植入芯片了[doge],2025-04-21 09:01:40,0,0,曙光,浙江,是,https://i0.hdslb.com/bfs/face/f38e6872307ac135dc350e5477dcb254ba01d535.jpg
121,0,260029114049,1740291276,小朱同学630,5,男,你不读书  你咋提问  在你读书的基础上才能提出问题来,2025-04-21 08:40:38,0,1,找个让自己满意的工作，安安稳稳踏踏实实挣钱，目前阶段是这样安排的，再者找个对象就满足了,山东,是,https://i0.hdslb.com/bfs/face/4cb144612d0a316a5c0e807a54515c9692c21d17.jpg
122,0,260930582192,504517230,不一样不可能,5,女,AI时代，你18岁就可以大学毕业，学习的速度快多了，再也不用读到22岁了。,2025-04-21 08:33:03,0,1,"电信公司没有管理好自己的162虚拟号段，被个体户钻空子

王鑫宇 毫州高新技术产业开发区毫芜嘉泽商贸中心
",浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
123,0,260028703265,513036693,Jacobrachel,4,保密,现代的人工智能远远达不到要求  DEEPSEEK都属于半个智障,2025-04-21 08:32:40,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/2437d3f693a6403d98d7b7ee5d24381c93d25bc6.jpg
124,0,260028352849,1083974675,说大话打嘴巴,5,保密,如果是觉得网络时代让自己变得聪明，那么事实是从来没有聪明过，因为 你知道的 都是……,2025-04-21 08:24:54,0,0,"世界不黑也不白 而是一道精致的灰.
别让无知，成为你的底气。",云南,否,https://i2.hdslb.com/bfs/face/1c958d19c562e0814b388b12357a042329d618b8.jpg
125,0,260929859504,66286809,随鑫焻飞,6,保密,爱要谦卑,2025-04-21 08:21:15,0,0,最偏愛妳@田馥甄Hebe,广西,否,http://i1.hdslb.com/bfs/face/1daae95df431302efdc31b3954913ceffbbeeb5c.jpg
126,0,260026850977,2035835266,有名影子,4,保密,人得多靠自己的智慧思想发展下去，ai永远只能辅助人，不能啥都依赖它。ai想取代人还早，毕竟不可能大面积岗位取代人，否则就完，像终结者那样的时代还很遥远,2025-04-21 07:58:48,0,0,,湖北,否,https://i1.hdslb.com/bfs/face/0b6babb147005ff69b88978a8dc600239cab8c7d.jpg
127,0,260928317984,249083939,月牙星plus,5,男,ai最终是服务于人，并凌驾于人，现在不要想着会不会被替代，而应该是多多享受[滑稽],2025-04-21 07:58:10,0,0,小东西还挺凶，奶瓶给你打掉了,四川,是,https://i2.hdslb.com/bfs/face/34c2ed1cd62ea44ae6bbffeb312ef4111befa914.webp
128,0,260928160704,35615906,耶耶的奇妙冒险,5,男,ai就是你的小助理，当你感兴趣读一本书的时候可以分章节让他给你概括，你先不看，等你看完一章再看他的概括不懂得拿它查，和它讨论，效率高，准确性高，记忆深刻,2025-04-21 07:51:36,0,1,,黑龙江,否,https://i2.hdslb.com/bfs/face/546bc2ded01ddadbf268f50d5a97ba93ea4196f8.jpg
129,0,260025993169,268569290,马沙麻手,5,男,汽车出现后，同样都是驾驶员，马夫考驾照比普通人考驾照更适合当职业司机,2025-04-21 07:46:43,0,0,,河北,否,https://i2.hdslb.com/bfs/face/c69bea7328f6a7e6a17836a1a116a0341c501fd2.jpg
130,0,260026098305,37149197,dark毛毛,6,保密,最强人类棋手被阿尔法狗打败了，然后呢，再也没有人去钻研围棋了吗？,2025-04-21 07:46:07,0,0,欢迎！,江苏,是,https://i2.hdslb.com/bfs/face/3ccb11d2181a7f0a1b303792cc6c6ab30c5b5ee6.webp
131,0,260926905104,7848440,沃海兹九月雪,6,保密,"我用Ai帮朋友做点涩图或者小说，一问朋友半天屁关键词都憋不出来一个，只会说卧槽newbee好涩，太难了。
一起吃个饭，评价味道如何去白嫖个小菜，公式化的评价鱼肉细嫩香软不会说，炸物酥脆可口，唇齿留香讲不出，面点香甜宜人，筋道弹牙不会讲，活像一个无助绝望的文盲穿越了二十年。[笑哭][笑哭][笑哭]，怎么能不加强学习，提高自己的知识水平呢[笑哭]",2025-04-21 07:32:10,0,38,事在人为,湖北,是,https://i2.hdslb.com/bfs/face/f572af5988d33f79731b7b08662f1e20a7e62331.jpg
132,0,260025155953,698347862,keji1688,4,保密,必须读，生成的AI，你得用自己的知识去判断,2025-04-21 07:30:39,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
133,0,260024867553,15411585,暗染的兔子,6,保密,"罗老师视频里的那句话让我共鸣 ，感动:读书让我们拥有对抗无常的力量。
越是经历过意外，痛苦，越是明白生命无常，越是知道读书的力量啊",2025-04-21 07:25:41,0,2,,山西,是,https://i0.hdslb.com/bfs/face/d80f04881e57cda6143d7e7467a0f30c16686cfe.jpg
134,0,260024565537,95972393,改名的老熟人,6,保密,我最精都使用ai自学，效果不错，ai虽然给的答案错误率高，但你别说，你还真别说，他整体方向是对的，主要你能把这道题的范围缩小，比如把老师ppt作为解题范围。剩下的算错大概率是题目给的一些条件可能就是标准不同，用外国的标准等等,2025-04-21 07:19:42,0,0,大鸡大梨大篱笆，鸡比篱笆大,山东,是,https://i2.hdslb.com/bfs/face/1f2cedc1ff2a9805d6e082a879c7c5efbfbb30e7.jpg
135,0,260925073088,606406437,Dreamare_,5,保密,罗翔老师和我是同道中人，我平时也喜欢问AI这样的问题来启发思维，只不过我主要关注的方向是文学理论和心理学[脱单doge],2025-04-21 07:00:21,0,0,,山西,是,https://i0.hdslb.com/bfs/face/28fa69ba45830702641cd1b44a13e93a2da7990e.jpg
136,0,260022556273,373848372,小胖不胖小胖胖,5,保密,用哪个AI做ppt呀,2025-04-21 06:43:59,0,0,,吉林,否,https://i0.hdslb.com/bfs/face/48b5acca5232a0150e2efa9ba801d2b997960f55.jpg
137,0,260021963841,1897981175,剑舞逸尘,5,男,这个视频也是AI吧？大家还是要有自己的理解[喜极而泣]什么智能自动驾驶都是害人害己的发明,2025-04-21 06:30:21,0,0,,广东,是,https://i2.hdslb.com/bfs/face/ff6dfe29159d043e185f0420db9e190b9165523c.jpg
138,0,260922688496,3546662375000912,那无名的修验者,3,保密,"其实当今多数人读书的程度根本不足以判断ai提供的理论对错与否，你可以根据ai开发团队收到的反馈程度得知。
人比ai最优越的创新能力，其实在人类中永远只有少部分人掌握，或者说属于多数人的、能被解析的就不叫创新了。
我的建议是精英接受更高等的教育，普通人只要接受义务教育就行了。虽然很不公平，但考虑到社会发展趋势、客观规律来说只能是这样。",2025-04-21 06:19:04,0,1,,陕西,否,https://i2.hdslb.com/bfs/face/165072df42bcb5df897765cdaf9005bea1014625.jpg
139,0,260020546561,487783556,甜过初恋小撩精,5,保密,结果发现AI小书童懂的东西比我还多，从书童变成老师。[笑哭],2025-04-21 06:05:28,0,0,,湖北,否,https://i2.hdslb.com/bfs/face/92471b88de99fbd36c44ec1fff43ea99e2ecfc52.jpg
140,0,260921898384,3494379928946934,XEANX,3,保密,ai能代替会计坐牢了？,2025-04-21 06:02:48,0,0,你想知道什么？,河南,否,https://i0.hdslb.com/bfs/face/9b50b66261ed22ac863cfbf2c39e81c103f444de.jpg
141,0,260919088176,365462512,韭菜长脑子了,5,保密,"没必要了
其实当世界棋手下不过ai的时候
就开始了[doge]",2025-04-21 05:15:57,0,1,,云南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
142,0,260917736000,325175122,小佛局长,5,保密,ai时代干嘛就不读书，，不读书怎么知道ai对不对,2025-04-21 04:59:48,0,0,,辽宁,否,https://i1.hdslb.com/bfs/face/ee525f240eb59615b6e31eea1b372a7fa451ebd0.jpg
143,0,260917418336,178055919,無路上青天,6,男,读书，纯属自己兴趣爱好，一般只看自己想看的书，人与人之间都会有差距，AI，不过是差的更远罢了,2025-04-21 04:56:18,0,0,乘兴而来，败兴而归,江苏,是,https://i0.hdslb.com/bfs/face/1fb111d552e2916a98e558794bed846c48c8802b.jpg
144,0,260917195504,472986910,画画的兔宝宝,5,保密,如果完全依赖ai 那这个世界会被ai取代  或者以后限制 你要冲会员才能更高级的ai,2025-04-21 04:53:32,0,1,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
145,0,260916722064,510527916,鱼精婧,6,保密,感觉ai时代的到来跟网络时代很像，是把双刃剑，相信最终各个方面会越来越完善，人们能好好利用他们降低工作压力，只要好处远大于坏处就够了。,2025-04-21 04:45:46,0,3,"阿巴阿巴阿巴阿巴啊阿巴阿巴阿巴……
嘿嘿嘿……哈哈…嘿嘿…啊嘿嘿嘿……????",河南,否,https://i0.hdslb.com/bfs/face/1b37c6fb9ba90210bd4ef4d2f9c2693b04634842.jpg
146,0,260916009824,88501348,AILVHH,6,男,罗老师好[doge],2025-04-21 04:37:31,0,1,,河南,否,http://i2.hdslb.com/bfs/face/5c57f00cd33da2a8098ddd4e0a8a368e061500e3.jpg
147,0,260915859232,160144,赤霞の风恋,6,保密,"现在的ai，顶多能让你在模糊领域找到方向，尤其是在擅长的专业领域，毕竟有些知识，不常用的情况下很容易遗忘，这是这些ai助手可以帮你快速回忆总结。
还有就是，最好多问几个最好是不同框架的，就比如现在很多喜欢接什么满血ds，那我干嘛不直接用ds，然后再用一个与它不同框架的，比如kimi这东西，进行多方求证后再自己总结答案",2025-04-21 04:35:21,0,1,,广西,否,http://i0.hdslb.com/bfs/face/239c296be1af88d69649e9b869eab28ab1fa4aac.jpg
148,0,260914604832,12307819,某音今天什么火,4,保密,"AI时代，知识为舟，  
代代相传，心灵共求。  
读书成径，智慧长留，  
书卷里藏，更多深流。  
仍需思考，反思明悟，  
是非曲直，真知自有。  
明灯闪烁，照亮前路，  
灯下人心，常怀感悟。",2025-04-21 04:22:15,0,1,每日记录某音播放量前10作品 欢迎关注 侵删,四川,否,https://i1.hdslb.com/bfs/face/6293da26ba4d38f0170007e41e7963dd4b5ccba6.jpg
149,0,260914595856,22837004,南飞胡,6,保密,"从功利性的角度来说，AI时代，人们获取知识的途
径、宽度、速度得到提升。意味着知识会不断地贬
值。从非功利性的角度来说，读书本身就是目的。不
会因时代的变化而变化。象征着人类因为好奇心地
驱使，自强不息、积极进取、勇于探索的精神。",2025-04-21 04:21:51,0,8,,江西,否,https://i2.hdslb.com/bfs/face/b182ea73e34304bb435d3e31fb2bf545fba107e6.jpg
150,0,260012893681,1206840274,000LCK,4,保密,一个很现实的问题是，ai做不到百分百正确，所以需要用的人去辨别错对。那么按照这个逻辑就说明了人肯定需要学习，ai只能减少部分工作量。,2025-04-21 04:13:05,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
151,0,260911781776,344957939,icenbb的大号,5,男,不知道是不是商单，如果不是，便代表了另一种信息茧房，罗翔老师直接用的就是混元模型，都没有切换DeepSeek模型对比一下不同，也没和DeepSeek官网做对比，更没有和豆包1.5、gpt、claude 3.7、gemini 2.5等对比，这在其他AI领域的up面前简直就是笑话了，但是恐怕没有人和他说，犹如特朗普身处一片夸赞声中做出错误决定一样,2025-04-21 03:44:38,0,29,Python脚本类界面类软件定制，繁琐工作自动化。,天津,否,https://i2.hdslb.com/bfs/face/94a1e1270525fd9bf8649db4dd7ca6c60f594203.jpg
152,0,260009452273,8564761,污花prpr,6,女,我是这样让AI带我阅读的  1.根据自己出现的反思 让对方分享一本书给我 百分百这本书中就提到了我的反思话题  2如果这本书是国外的 案例老是天才运动员、古典音乐神童……我一边读一边在心里打鼓：“那跟我有什么关系？这不是我的世界。” 然后我就让会AI帮我一章一章的 用我的经历去为我引申与说明 再让我写我的理解 并让我在1天内去做相应的事情闭环学习到的知识点,2025-04-21 03:22:53,0,88,我们所热爱的无不是我们内心的呈现  ///合作vx3135625019,河北,是,https://i1.hdslb.com/bfs/face/c529174e4975d18f283696ca966e99c28238de33.jpg
153,0,260007103169,482103958,小白啊Too,6,保密,"简单来说，认知水平是能够借助工具杠杆的提升放大的。如果将口口相传作为工具1.0，书籍传播作为2.0，搜索引擎作为3.0，AI就是4.0。但是工具始终是工具，是在你认知水平的基础上乘以一个系数，越高级的工具后面的系数越大，越是会将认知水平的差距拉的更为巨大。
        也就是说提升认知水平，无论在什么时代，使用什么工具，都是极其重要的事情。更别说随着认知水平的提升，认知会发生数次打破壁垒级别的质变，而这种质变，是目前为止任何工具都无法弥补的。更不要说在提升认知水平过程中磨练的各种优秀的品质，如耐心、谦卑、节制等，这是目前工具不可能涉及到范畴。",2025-04-21 02:45:35,0,9,,西藏,是,https://i1.hdslb.com/bfs/face/7bd0955a8b15d3497526db76d2e106677bdb96fe.jpg
154,0,260006927841,38196654,克拉的卡拉,5,保密,我直观的提一个小问题，你愿意听ai给你讲，还是愿意听罗老师给你讲。为什么❓,2025-04-21 02:41:25,0,0,,山东,否,https://i0.hdslb.com/bfs/face/dd1b35b1a27f1232f62c9dcb9a563fb9175cd44b.jpg
155,0,260907627584,3493108287277342,美人小甜豆,5,保密,"暂时取代不了。高精尖的接触不到，就说chatgpt plus版。信息整合就不够，经常会错意，需要多次反复聊才能get到普通人很容易理解的点。然后用它写了一下小说，框架人物都给它，我的想法和它探讨，风格给它看，然后写出来就一坨大的。
弱智的很安心。

感觉目前还是一个辅助工具的作用吧。能够节省时间提高效率。但是和人本身意识的创造力差太多",2025-04-21 02:38:53,0,25,高等院校文学专业，全球娱乐18年粉丝，2次元老人。只爱颜值爆表或才华横溢，讨厌没素质和没有营养的黑和杠。请理性发言！,美国,否,https://i1.hdslb.com/bfs/face/39b2b9ea6f6f04d40bac7216c289e17e3e97bd44.jpg
156,0,260905746560,24301537,米饭三碗,5,保密,ai 是工具,2025-04-21 02:08:05,0,1,曾梦想仗剑走天涯,广东,是,https://i1.hdslb.com/bfs/face/af239f7145ebe7fa0cdfe52b0742bd0916e86b08.jpg
157,0,260905559424,532802441,悦小蓝,6,男,读不读书决定了你用ai来做黄图黄文还是辅助学习和工作[脱单doge],2025-04-21 02:03:01,0,0,最好的答案在心中,安徽,否,https://i2.hdslb.com/bfs/face/f35d6a0891670835333534f27c749538b2acfba0.jpg
158,0,260905396512,404753325,理想猪猪,5,保密,我认为，AI和当年的电脑一个性质，他会淘汰一部分螺丝钉工作者，思想工作者相对不会淘汰，而且即使是淘汰只是暂时的，人类最牛逼的是可以自主选择对你有利的事情，失业也好，不赚钱也罢都是暂时的,2025-04-21 02:00:16,0,1,,北京,否,https://i0.hdslb.com/bfs/face/fb98c9f67767bee921decc2ad63e9700ccde2447.jpg
159,0,260004592337,511938674,茅桦翡,6,男,太简单了，当AI和你的认知发生冲突时，你要能分辨到底是自己的错误还是AI幻觉了，在AI时代更要重视逻辑的推理，你可以让AI给出结果的推导，你验证，如果过程出错，那么AI幻觉。,2025-04-21 01:57:49,0,3,,浙江,否,https://i2.hdslb.com/bfs/face/e9df7e67010e3d85150a8461728f331bcad989f2.jpg
160,0,260905109792,482874706,必开大皇冠,5,保密,不要害怕，如果ai真的代替了人类，那首先那些低端产业，流水线，外卖，快递绝对会先取代，这些低端的工作人员没有工作，吃不饱饭的时候，你猜谁会怕[doge],2025-04-21 01:57:10,0,0,羡慕周杰伦见过科比,广东,否,https://i1.hdslb.com/bfs/face/62914b37babe88a6daad79c6e1b0b378fa4271aa.jpg
161,0,260904672176,343872312,西来兮去,6,保密,AI是工具，只有那些为了成为工具而去读书的人才有可能被替代。这令我们启思读书和学习的本在意义。,2025-04-21 01:46:30,0,2,MAG社社长，边缘up主。希望我的作品能带给你美的体验。,北京,否,https://i0.hdslb.com/bfs/face/74c5fcdfd143b0216f44b4b1196d3337272665ac.jpg
162,0,260003214305,399685672,没有旁白,5,女,如果未来ai达到可以代替人类的程度，而人类还自己放弃了学习，放弃了劳动，那么没有了甄别对错能力，没有了思考能力，以懒惰和娱乐至上的人类，也就没有了存在的价值，即使ai没有反噬，人类也会自我灭绝,2025-04-21 01:30:13,0,0,,山西,否,https://i1.hdslb.com/bfs/face/7e72c58637ff26df68fb30939de078d2bbbfcdbe.jpg
163,0,260903507248,258789540,糯米饭确实好吃,5,保密,读书对于赚钱的意义我无法评价，但是读书真真切切的教会了我思考，我读高中时政治课本有一本就是文化生活，我永远认可读书对于提高精神世界的重要性，不管上的是水课还是自愿接受的各种文化熏陶，至少我脑子会想，ai对我来说目前只能辅助思考，至少现在的ai我觉得做不到的还是很多,2025-04-21 01:24:12,0,0,,四川,是,https://i0.hdslb.com/bfs/face/87d3d94fb5a54d9b7184a21cf7098c871f8704b0.jpg
164,0,260001255377,651494270,Anna-Amari,4,保密,上网上多了，无端的焦虑也多了，那个“专家”宣称ai能取代人类了吗，我立马想到的就是炒菜做饭，就算它把每一步都详细告诉你，你就能炒出佳肴了吗[翻白眼],2025-04-21 00:49:39,0,27,,刚果民主共和国,否,https://i2.hdslb.com/bfs/face/318f1b00822f87f1fb20c70197f68ab7ccf8321e.jpg
165,0,259999981617,408146172,ZRVE,5,保密,辩论这块ai基本上只提供参考案列，毫无参考价值，因为某些两极分化的言论，他会根据大数据选择大部分人做的决定，对的，ai做不到绝对公正,2025-04-21 00:18:40,0,4,,云南,否,https://i0.hdslb.com/bfs/face/9ed892ee5a7ca0280f186c6ccc63508df262b98b.jpg
166,0,259999713633,251107357,麦格麦格,5,男,当AI用最优解去替代老师教人类读书时才是这个社会文化水平的巅峰，有可能变成人人都是高材生,2025-04-21 00:09:24,0,1,,江西,否,https://i1.hdslb.com/bfs/face/a653ec8b4335bfd1e564c04b44937840d2bd1527.jpg
167,0,260899382832,25321839,X先x生X,5,保密,我说一句，现阶段ai只是把人类目前的文明集成起来，再反向输出给人类。或者可以说它只是一个相对聪明点的问答工具罢了,2025-04-20 23:47:24,0,3,,陕西,否,https://i0.hdslb.com/bfs/face/a38589de4b2a29a4b9f8c1d9348635b224405b81.jpg
168,0,260899026880,1738036400,gangan2008,5,男,AI就跟现在的智能驾驶一样，用的好，你可以省事儿，家庆就熟，如果用的不好就是车毁人亡。,2025-04-20 23:37:32,0,0,硬件DIY高烧，耳机和蓝光机退烧的发烧友,四川,否,https://i2.hdslb.com/bfs/face/28c57b95a99438582f0de754d1558e5b7bd01d02.jpg
169,0,259998199921,502890662,走-去基层,5,保密,为什么大家都在担心被AI取代[笑哭]，AI没出来前我担心的是本专业的东西根本学不完，或者说普通智商的人学的太慢（相较于先人留下的），我甚至担心过个50-100年，天才般的人物可能也学不到本领域的顶尖知识，但AI恰巧补足了这一点。如果真有AI取代人类的那一天，那不就是社会生产力的极大发展吗[doge]，社会福利赡养人类，人类去干点自己感兴趣的，学无止境是好事有时对我们而言也是坏事,2025-04-20 23:19:37,0,20,,河北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
170,0,259997647745,3546776210507860,先生不入眼,3,保密,AI就是开卷,2025-04-20 23:02:02,0,0,什么都不留下 大数据就抓不住,广东,否,https://i1.hdslb.com/bfs/face/fc297de8349721702d717c89c0da12602b42097f.jpg
171,0,260898092368,480201012,sssTNT,6,女,总不能因为有了AI就为自己不爱读书找借口找理由吧[吃瓜],2025-04-20 22:56:48,0,5,"I have my own things to do, I have my own way to go.",山东,是,https://i0.hdslb.com/bfs/face/b6f652a6e70f3e1d516dec441bb4fb9cc79111a7.jpg
172,0,259997517233,442306958,大熊是条聪明的小狗,5,女,罗老师您好！,2025-04-20 22:55:22,0,1,,安徽,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
173,0,260897920992,7794901,君污笑,6,男,？现在你们都开始用ai代替思考了？我只是用DS查资料整理资料而已，但这样我都一直怀疑DS给的资料是否正确无偏向了，要不是DS方便，我宁愿自己查专业向的东西,2025-04-20 22:50:28,0,15,无聊无聊,广东,是,https://i1.hdslb.com/bfs/face/2db494e443f9e94019fa9e4edd873dc9a02943db.jpg
174,0,260897645312,29784822,悠闲D鱼儿,6,保密,就怕人太依赖AI智能，什么都AI智能，失去独立思考了,2025-04-20 22:43:42,0,0,,辽宁,否,https://i0.hdslb.com/bfs/face/b9680fbbebfd6bc86ce25ef07f54f3f629c4175f.jpg
175,0,260896712928,2334443,Alec琼斯,6,男,换个角度来想，很多人开始依赖AI就和离不开短视频一样，但是你的阅读，写作能力保留了下来很多人确丢失了，你就拥有了稀缺能力。毕竟ai能做的只是优秀的标准答案。,2025-04-20 21:38:50,0,1,,英国,是,https://i2.hdslb.com/bfs/face/e61b30d1a608ca2ca07233997b5a6e46244efbc2.jpg
176,0,259996192209,49398676,来自蒙塔基的钢弹儿菌,6,保密,Ai并不是人，因为人是一种感性的动物，人类的思维逻辑是有情感和道德这些底色的，而这些是ai无论投喂多少都模拟不出来的，这就是为什么你让ai写故事，它可能可以做到逻辑通顺，辞藻华丽，但它却永远写不出人情味和代入感的共情,2025-04-20 21:25:28,0,1,大家好，我叫钢弹儿，我来自蒙塔基,吉林,是,http://i2.hdslb.com/bfs/face/4b9925848338bd8334a3db381ac846a4b065e81e.jpg
177,0,260896048560,38738838,雷师傅老破酥包,6,保密,ai更加需要专业述语和表达，他相当于一个库，你对那方便越是了解透彻，叙述的越是清楚他答案越是详细有用,2025-04-20 20:35:25,0,11,希望2023可以让我梦想成真,云南,否,https://i0.hdslb.com/bfs/face/2ccb00a4ec9118b4173f8fd9ba017de31606e30e.jpg
178,0,259995265153,548084472,小彬彬欧耶,4,保密,ai现在根本不够智能，我问了我们行业的一些基本知识，一半以上都是错的！回答的冠冕堂皇1234，唬外行呢？？这些知识都是有出版物全球同行都知道的，或许没有被收入进去吧，很多行业我相信在发展100年的AI也做不到真正智能，只能做一些基础应用，或者死记硬背之类的,2025-04-20 20:03:06,0,1,,广东,否,https://i0.hdslb.com/bfs/face/24b8ba05c7d36f0cf173059e8385e7789a31bcd8.jpg
179,0,259994761393,200800054,枫秋之下,6,女,说实话这压根就不需要纠结好嘛，不爱读书的人有没有AI他都不会去读书的。,2025-04-20 19:29:16,0,0,,广东,是,https://i1.hdslb.com/bfs/face/3f7f1f39ec9221094800b46a15f686b73d689bd3.jpg
180,0,260894682080,514512039,晨曦--暮雪,5,女,罗老师好[脱单doge],2025-04-20 19:09:59,0,0,,广东,否,http://i1.hdslb.com/bfs/face/28bf449c9286927b41df7cd234a4eb75cc3eb7fd.jpg
181,0,259993914705,49107799,rex佥,6,男,ai时代基本是不需要读书的，别说什么要不要的，现在价格不稳定 但以后呢?当然也可以说不稳定，但实际这东西就是比人好多了，人可没办法直接列出几十种答案来交付，ai的稳定性跟速度是人无法取代的，,2025-04-20 18:48:04,0,1,比企堡（谷）奇葩，svdrg,中国香港,是,https://i1.hdslb.com/bfs/face/bdb6aee645c19bf2f6c0625030cac41eae4ba322.jpg
182,0,260894262688,435476224,拾文拾己,5,男,【身处AI时代，我们还需不需要阅读？-哔哩哔哩】 https://b23.tv/Xb095rh,2025-04-20 18:47:53,0,0,拾起文字，享受阅读！分享阅读笔记及感悟。,四川,否,https://i1.hdslb.com/bfs/face/851dbe10ec0febaa3806d3d8b88de6e12e1083a1.jpg
183,0,260892685200,37792109,牧羊千一,6,保密,讲个简单的事，你想和外国人聊天，你在网络上可以拼手速，那你线下呢？你先把字打出来，等AI翻译，再拿给外国人看么？不学习你就是哑巴，永远不要放弃学习[脱单doge],2025-04-20 17:55:22,0,0,"网文小说《气象世界》系列小说作者。

英文名：Springhay·Rhoeas",贵州,否,https://i2.hdslb.com/bfs/face/398973fa4d2409431181d26c0a607d4d7c1ffa2a.jpg
184,0,260892677680,402214323,小小小鸟鸭,6,保密,罗老师好,2025-04-20 17:54:56,0,0,,福建,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
185,0,259991839649,1958426375,谷仔孖子,5,保密,说实话现在AI那是相当的不靠谱，尤其在科研领域，数氨基酸序列都能数错，几次纠正都没办法改过来。算法还是太低级。用了深度思考一样可能会错。以后还有很大改进空间,2025-04-20 17:40:11,0,2,2025，蛇来运转,广东,否,https://i2.hdslb.com/bfs/face/79ac13777f30a7ff82c65e5678193e0903a62b5d.jpg
186,0,259991266465,266235069,尗朩青尘,6,男,佛祖难道不能直接把内卷经书递到唐僧手上吗？他当然可以，那卷经书一定是可以共享的，但是取经的路他是不可以的。任何一个人在任何一个知识领域内的能力，都应该是从学习这门知识的过程中获得的。使唐僧成为佛的并不是那卷经书，而是那段取经的路。所以，当下我们能够从AI那里迅速获取到所谓的确切“答案”或是生成一些内容，但是却很容易忽略亲自探索答案和创作的过程带给我们的成长。,2025-04-20 17:25:57,0,153,你的心界愈空灵，愈不觉得物界喧嚣。,广东,否,https://i0.hdslb.com/bfs/face/eff6004275913f9efaada92e75559ae1e984df93.jpg
187,0,259990835569,453032080,紫气熊猫,5,保密,[笑哭]ai好用的前提下是你要懂得如何提问，一个脑袋空空的人是不会问出准确的问题的,2025-04-20 17:16:49,0,5,,福建,否,https://i1.hdslb.com/bfs/face/25eb174d32f89832496df31feae6ef64cc4cc33e.jpg
188,0,259987517249,1495291162,konada_,5,保密,ai不是替代人，而是把人很多年的知识积累一下子被抹平了，专家跟普通人差距缩小了。这才是小中产们焦虑的来源。,2025-04-20 16:18:26,0,0,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
189,0,259987094049,593649792,モッフ様,6,女,[大哭]我讨厌ai出来打击我画画的信心，实际上就像罗翔老师说的那样，我只是一直把画画作为自己骄傲的资本，并不是真正的热爱。所以我已经被取代了，才会如此恼火。,2025-04-20 16:11:56,0,13,//*松沼ガール*//【25回归版】发癫用的小号。,内蒙古,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
190,0,259986633521,3493139123800694,挣多少花多少,6,保密,ai目前的创新能力还差得远。眼下还看不到不用学习的理由。你可别停止进步[嗑瓜子],2025-04-20 16:05:12,0,3,工资条每个月只有600元怎么活？,北京,否,https://i2.hdslb.com/bfs/face/30d09c1cb148ae18dd6fa7f2b75174b7ecb5cc94.jpg
191,0,260886521600,399281806,江上惬墨墨,5,保密,ai时代人更应提升自己，多维化精细思考的能力，是适应时代又为未来过度,2025-04-20 16:03:35,0,1,一只野生的夜猫子,四川,是,https://i1.hdslb.com/bfs/face/b687e8b64eb067c15d58e822d69e04c8d58525e1.webp
192,0,260886454544,1445456704,行走的檬柠,5,保密,真的，ai 让我认识到了超链接知识库，在须臾的人生里不可能讲人类的知识学完了，虽然世界上真的有很多意思的事情，认知的衍生是无限的，既然大脑无法无限认知世界，那么就一步步成长吧，去学习吧(◍•ᴗ•◍),2025-04-20 16:03:03,0,2,除了地心引力的残酷效率外,广东,否,https://i1.hdslb.com/bfs/face/426806ce40a8dab9233d56edf66c009bb7a5ad7e.jpg
