序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
469,0,278483263441,1834233198,雪芽x_,5,保密,@湖士脱_,2025-10-23 10:18:07,0,0,一边踉跄前行，一边重振旗鼓,北京,否,https://i0.hdslb.com/bfs/face/780ef79485beba4124524fc34e15969ebbe7d326.jpg
470,0,278459764449,3546749794781958,四加一神入,3,保密,奕迅早年太帅了,2025-10-23 04:48:56,0,3,ⓘ该账号因太唐被封,广东,否,https://i0.hdslb.com/bfs/face/4d016ca924bbb849fc9419402e845ab409a53c6d.jpg
471,0,280066566592,42050218,36K纯可爱,6,男,繁荣的时代,2025-10-22 17:45:57,0,3,,河北,是,https://i1.hdslb.com/bfs/face/000f911d44aa90ef0c17cb633788b049e792e97b.jpg
472,0,278406548801,479095851,豆包捏捏,6,男,25年还在听的有吗[脱单doge][脱单doge][脱单doge],2025-10-22 12:34:26,2,11,别来沧海事，语罢暮天钟,山西,否,https://i0.hdslb.com/bfs/face/1be0ba29978dc4c5556897e902a68a4e529865b2.jpg
473,278406548801,280044093424,384596904,遇见彩虹桥_,6,男,[doge][doge],2025-10-22 13:25:12,0,1,如人饮水 冷暖自知,安徽,否,https://i0.hdslb.com/bfs/face/f6ad5a719b15c37d53b111aaf418149a6f436a07.jpg
474,278406548801,278513506257,2015440895,我对白洲梓一心一意,4,男,你在看看你后面呢[doge_金箍],2025-10-23 15:44:58,0,1,旧时光RX徒弟，需打哈夫币加客服Q198894959V：hylll0121。一群413903796二群1025684676。代做摸卡币油锅等,湖北,否,https://i2.hdslb.com/bfs/face/ebcdd65804ad3f8ddeda869b9a59708e0f5e23a1.jpg
475,0,278334241745,363917854,一个大傻刁,5,男,17年了,2025-10-21 15:17:03,0,0,,内蒙古,否,http://i1.hdslb.com/bfs/face/4bc4a9aa640415027c7f872bcd7b7e2a699648f4.jpg
476,0,278322032961,26186580,下雨赶飞机,6,男,2025年再刷新一遍[星星眼],2025-10-21 13:08:32,0,0,yigiao窝里giaogiao,山东,是,http://i2.hdslb.com/bfs/face/50acf7321b88b36e7de3948086977e5bdd7e3c2b.jpg
477,0,278313278753,108265150,荣昌陈奕迅,5,保密,那个时候9岁，真好,2025-10-21 11:34:56,0,0,,重庆,否,https://i1.hdslb.com/bfs/face/dac60fb25a3715643a1d59cffad7e4d9a56e8cf1.jpg
478,0,279907053952,404647538,1593914054,6,保密,怎么现在会变成这样,2025-10-21 05:43:53,13,22,,四川,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
479,279907053952,278324976353,92517595,发条蓝Blue,6,保密,一直都是这样，当年08奥运结束后几个月三鹿就爆了，还是被控制舆论压到了奥运结束才爆出来,2025-10-21 13:39:44,0,12,|在学Ae|想学Blender|爱吃麦当劳|,云南,是,https://i1.hdslb.com/bfs/face/b6876ac49bdc16cd7fae597b0ae986f85542d428.jpg
480,278324976353,279948919872,404647538,1593914054,6,保密,回复 @发条蓝Blue :这方面是经典操作。其他方面不一样啊,2025-10-21 13:45:16,0,3,,四川,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
481,279907053952,278325707441,525687196,oppiooo,6,保密,一言不能概括,2025-10-21 13:47:16,0,4,点赞一般为误触,广东,否,https://i1.hdslb.com/bfs/face/20324d115581d0695fee18150c70d8195057d4d2.jpg
482,279907053952,278797876529,379173087,混沌蜃,6,保密,怎样？日子过得不好了？,2025-10-26 10:10:37,0,1,,江苏,否,https://i0.hdslb.com/bfs/face/322d644d83fb257f9f7e3c4e1387f553a5f24c73.jpg
483,279907053952,280945959552,385107,HuskyHush,6,男,幽默，真当人08年不上网呢，08年刘翔被全网喷……那时候网上最流行“这国怎定体问”……,2025-10-30 23:58:36,0,2,,广东,是,https://i0.hdslb.com/bfs/face/b6901e8c90b7f7249b4872f89a4c345e6b3ca097.jpg
484,280945959552,281315433568,86420449,亦木小土,6,保密,回复 @HuskyHush :你一条条回不累吗 你觉得现在好 也会有人觉得过去好 一定要很多人去认同你的思想才是不幽默的对吧 那请问你觉得什么才是好的？,2025-11-03 03:15:55,0,7,"Improving. 

Gonna miss everything in my childhood",广东,是,https://i1.hdslb.com/bfs/face/babc6de62cd713fdddd56663cf3a7c6096a0844c.jpg
485,278797876529,281315605472,86420449,亦木小土,6,保密,回复 @混沌蜃 :那你经历过08年？,2025-11-03 03:16:20,0,0,"Improving. 

Gonna miss everything in my childhood",广东,是,https://i1.hdslb.com/bfs/face/babc6de62cd713fdddd56663cf3a7c6096a0844c.jpg
486,281315433568,281316597792,385107,HuskyHush,6,男,回复 @亦木小土 : 那你回复我也是一定要我认同你的思想吗？我陈述的不是事实？我至少把不好在哪里说出来了，只会输出观点，不拿例证的人就不要和我对话了。,2025-11-03 03:28:33,0,1,,广东,是,https://i0.hdslb.com/bfs/face/b6901e8c90b7f7249b4872f89a4c345e6b3ca097.jpg
487,281316597792,282358548448,161175603,亚洲无聊王,6,保密,回复 @HuskyHush : 笑一笑吧，累不累啊,2025-11-13 12:50:45,0,1,MAKE CHINA GREAT AGAIN因这里风声风向风霜变幻无常,江苏,是,https://i0.hdslb.com/bfs/face/bcec8b539f789978c4c189a3cf3d1fd6a9f5a0f4.jpg
488,282358548448,282359833968,385107,HuskyHush,6,男,回复 @亚洲无聊王 : 认为当下比过去好的人是比认为当下比过去差的人开心和轻松的，懂吗？,2025-11-13 13:04:07,0,0,,广东,是,https://i0.hdslb.com/bfs/face/b6901e8c90b7f7249b4872f89a4c345e6b3ca097.jpg
489,282359833968,283673842144,280150743,云梦之凌,6,男,回复 @HuskyHush :何意味，别人怀念一下，从过去安慰现在也没什么问题吧?,2025-11-27 12:59:02,0,1,啥都没写,山东,否,https://i0.hdslb.com/bfs/face/c82dd3d2f422b162dbe235f59dd18c38d4e45135.jpg
490,283673842144,283679005840,385107,HuskyHush,6,男,回复 @云梦之凌 : “怎现在会变成这样”叫怀念过去是吧，没空教你阅读理解。,2025-11-27 13:56:00,0,0,,广东,是,https://i0.hdslb.com/bfs/face/b6901e8c90b7f7249b4872f89a4c345e6b3ca097.jpg
491,283673842144,283679542704,385107,HuskyHush,6,男,回复 @云梦之凌 : 层主的中心思想是中国崩溃论，一堆回复我的神人只解读出他怀念过去他会扣工资的。,2025-11-27 14:02:37,0,0,,广东,是,https://i0.hdslb.com/bfs/face/b6901e8c90b7f7249b4872f89a4c345e6b3ca097.jpg
492,0,278259236753,1298821967,少七一点点点点点点点,5,男,25年来的,2025-10-20 19:22:01,0,0,,广东,否,https://i2.hdslb.com/bfs/face/497e45a8706710585f85d1fbc3607c7e62b19726.jpg
493,0,279830551216,376956542,UC震鲸部,6,保密,请问你的Topaz Video Enhance AI是买的吗？,2025-10-20 10:13:09,0,0,,广东,是,https://i2.hdslb.com/bfs/face/451631cf23c0b11d5c1fa955cef15bf599610144.jpg
494,0,279819335200,21420727,不吃草的羚羊,6,保密,从25版来的，果然还是老辈子唱的好听，新版的[辣眼睛],2025-10-20 07:58:25,0,6,没签名,山东,是,https://i1.hdslb.com/bfs/face/f61554e4e2aab4b5ec4e0167cb1a6da8332fd618.jpg
495,0,278187794097,373980892,P城盒子精_bili,6,保密,这个阵容再次出现估计就是湾湾回来的庆祝晚会。,2025-10-20 03:26:54,1,9,,安徽,是,https://i1.hdslb.com/bfs/face/3c39b44a1b1cca31ecd0188c6544524d645f68e4.jpg
496,278187794097,278513651393,2015440895,我对白洲梓一心一意,4,男,现在的环境，我觉得还是算了吧，又可能出什么事了,2025-10-23 15:45:45,0,11,旧时光RX徒弟，需打哈夫币加客服Q198894959V：hylll0121。一群413903796二群1025684676。代做摸卡币油锅等,湖北,否,https://i2.hdslb.com/bfs/face/ebcdd65804ad3f8ddeda869b9a59708e0f5e23a1.jpg
497,0,279791305280,7452348,无敌斩神破坏暴龙王,6,男,弹指一挥间,2025-10-20 01:57:44,0,4,You can not underestimate the power of the dark side.,河北,是,https://i0.hdslb.com/bfs/face/1da185a2d80b4938cfb8458d16825b3de8008b2b.jpg
498,0,279775101520,481174221,Minco민코,5,女,想回到小时候 欣欣向荣 生机勃发,2025-10-19 17:56:12,0,7,,黑龙江,否,https://i0.hdslb.com/bfs/face/2e768da4a49538cdfc8ed7e1164b1936f9c07c1a.jpg
499,0,278160979281,3546916545628356,午旁,3,保密,17岁了,2025-10-19 16:03:29,0,0,酷,北京,否,https://i0.hdslb.com/bfs/face/302d25d897658b2bba218bfb0852874688060507.jpg
500,0,278142896225,10916457,专诸_,6,男,快18年了，就像一场梦,2025-10-19 13:03:25,0,2,你爱上一件事物当然不是爱他的成败，你爱的就是他的气质，对不对。,四川,是,https://i0.hdslb.com/bfs/face/5461742e20cd29cd4d774bf646b6811bf3a7d887.jpg
501,0,279746139680,628999745,junhaoDARIUS,5,保密,那时真好,2025-10-19 12:40:37,0,1,,辽宁,是,https://i2.hdslb.com/bfs/face/62ac2a11a151786db5e21e6f585b68cd68cb514d.jpg
502,0,279676798608,1466879441,送鸡汤的承太郎,5,保密,连这个视频都是五年前的了…,2025-10-19 01:21:17,0,6,TMD劲呀！！！！,广东,否,https://i2.hdslb.com/bfs/face/1cd3f39282f5b07a2f35c4ce45b0ce2b3f4b468d.jpg
503,0,279636890592,2840446,亩拉拉日记,6,保密,每次感觉心情低落低谷期都会来听一下,2025-10-18 13:59:24,0,10,祝我天天开心,重庆,否,https://i1.hdslb.com/bfs/face/2a66f1478e85c1d7b3b57f7f6314927e8b1ccd5b.jpg
504,0,279628165408,355180119,嘘让我安静一会,6,保密,刚看完了2025版的吐槽 来听08版洗耳朵,2025-10-18 12:47:34,0,12,,广东,否,https://i0.hdslb.com/bfs/face/f47304f9470d9f54fe07261e8de50d80842c5bde.jpg
505,0,279626843616,3546709846132839,bili_73378272580,2,保密,转眼间17年过去了啊..,2025-10-18 12:37:00,0,5,,山西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
506,0,279572270336,320497145,萌哲Amb,4,保密,每每看一次都有不同的感触 春风若有怜花意 可否许我再少年呀！[大哭],2025-10-18 03:59:13,1,18,,陕西,否,https://i2.hdslb.com/bfs/face/a48a7c39ed78c854fbe77a27ed776137fcd0537d.jpg
507,279572270336,278152783985,2813876,解药ESSE,6,女,天 看你这条评论突然眼睛一酸,2025-10-19 14:39:24,0,0,三言两承诺 也曾真挚啊,天津,否,http://i2.hdslb.com/bfs/face/5d5fcfd8ee5eedb2e3e0f82f497ce3cb4f2a094d.jpg
508,0,279509321504,477362222,拿大顶哒哒哒,5,保密,17年了，啊！[大哭],2025-10-17 12:20:13,0,0,,福建,否,https://i2.hdslb.com/bfs/face/f30ef398ae3c634e82e83101158cae892c574779.jpg
509,0,279505534960,481374830,不爱说话的小志,6,男,当时一年级，时间真的好快啊,2025-10-17 11:43:09,0,0,,江西,否,https://i2.hdslb.com/bfs/face/2b1fb1f275233b133b698b513f5840079866a02c.jpg
510,0,279500210816,1678438515,诸航_,4,保密,十七年，弹指一挥间[大哭],2025-10-17 10:55:22,0,1,,吉林,否,https://i0.hdslb.com/bfs/face/d6fdf8fa5bf59db7c979e16b75ed3db5bf055038.jpg
511,0,277882223553,20828966,findthenewholly,6,保密,往事只能回味,2025-10-17 05:03:57,0,6,你们就看这种视频啊,山东,否,https://i2.hdslb.com/bfs/face/03dfbc77dbadcc6edb631fdc931d3ba97822dd9b.jpg
512,0,277856265281,37493777,花落尽拾何物,6,男,当年还是个拿着小国旗穿着奥运短袖的小屁孩[doge],2025-10-16 20:45:51,0,13,是例假！横扫饥饿，做回自己！,广东,否,https://i2.hdslb.com/bfs/face/ecb40f16c214a7f9ed665a0b0a406439c44706b7.jpg
513,0,279425033632,3749530,仕多啤啤梨,6,保密,经济上行期，那时候充满希望，身边的人都是积极向上，太怀念了[打call],2025-10-16 15:32:58,0,18,,广东,否,https://i1.hdslb.com/bfs/face/b1368695de6d2ffd75940ede4571f2d9022b49b7.jpg
514,0,279417257056,283975647,kylew728,6,保密,未来会越来越好的,2025-10-16 14:19:52,0,1,,北京,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
515,0,277834522993,18073987,鱼丸弹弹弹,5,保密,啊，真是最好的时代，一切都回不去了,2025-10-16 14:17:42,1,17,,福建,否,https://i1.hdslb.com/bfs/face/077bff887dcfe0967d8e414048e041f30c077435.jpg
516,277834522993,280946472816,385107,HuskyHush,6,男,最好的时代：指没拿到金牌就会被骂，全网讨伐刘翔；还是别回去了。,2025-10-31 00:12:42,0,0,,广东,是,https://i0.hdslb.com/bfs/face/b6901e8c90b7f7249b4872f89a4c345e6b3ca097.jpg
517,0,279408907344,396363042,江城子55,5,保密,每次听这首歌，感慨时间真快,2025-10-16 13:01:29,0,0,,江西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
518,0,279401541008,481112547,武林外传顶级学者,6,保密,给我听感动了，突然开始怀念以前的时光,2025-10-16 11:49:04,0,5,,英国,否,https://i0.hdslb.com/bfs/face/8dd61306eb3d86ecac6ff96f2c62880819eaa848.jpg
519,0,279330499280,386428632,不要构造实习啊,6,男,充满希望的年代,2025-10-15 16:23:17,0,8,,北京,否,https://i0.hdslb.com/bfs/face/5169e842ce6784a0bca5472e3bf5df3cf8e5939b.jpg
520,0,277746984577,15708264,适彼沅湘,6,保密,不可多得的怀念。十余年后，希望越来越好,2025-10-15 15:09:35,0,5,弹弹琴，玩玩游戏。,北京,是,https://i0.hdslb.com/bfs/face/0702cf7b0b265cfc17051e568e60545de9f0067e.jpg
521,0,276501283857,389360172,宝子我的娟嗓怎么了,6,女,童年回忆,2025-10-03 18:40:42,0,36,一整片的森林 你在树荫里,山东,否,https://i0.hdslb.com/bfs/face/e961aaed162ff58d472bb7dc0b20b6a96041517f.jpg
522,0,276057684225,398349883,东哥喝大水,4,男,好有朝气啊[委屈],2025-09-29 15:27:28,0,42,东哥,湖南,是,https://i1.hdslb.com/bfs/face/bac0e58808725108fb0ad6c63791387303c67237.jpg
523,0,277535293824,3546715258882103,电梯小草,3,男,那年如果没有汶川大地震更好了,2025-09-29 14:23:51,0,44,,山西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
524,0,277529162736,355600534,意面Z哒,6,男,老家以前还有玩偶，现在估计成灰了,2025-09-29 13:22:33,0,26,情绪万岁,河北,否,https://i1.hdslb.com/bfs/face/4b807bc7ff7bb41649de0dd4d9457e773cb3a1a3.jpg
525,0,277519641312,412619446,鄂西北老爹,6,保密,现在回头看，居然没有SHE,2025-09-29 11:46:38,0,2,祖国尚未统一，心情郁闷。,贵州,否,https://i1.hdslb.com/bfs/face/6e24dc3929c0f4a2982277068cc76d12b0e0f4c6.jpg
526,0,277515243648,237717504,AllBestPeoCrazy,6,保密,春风若有怜花意，可否许我再少年,2025-09-29 11:03:30,0,38,,上海,否,https://i0.hdslb.com/bfs/face/7d111f1feace7a19defe8059467299e9b05f9acd.jpg
527,0,276023198497,178052769,是秋巴罗夫斯克哒,6,保密,唉08到19年真是最美好的10年了,2025-09-29 09:22:34,0,51,,加拿大,否,http://i0.hdslb.com/bfs/face/4c99469fa9710fa768774c27ff09ba55d11e2e8d.jpg
528,0,276020578929,241219985,妖怪哪里跑哎,6,男,马上国庆节了，那个北京欢迎你来打卡消费[吃瓜],2025-09-29 08:48:29,0,19,,北京,是,https://i2.hdslb.com/bfs/face/30dd5ddd8c8c5fc7aa8a252cdc43e51ac7fc0f2c.jpg
529,0,276012047953,131341792,烟火揽星河,6,男,最好的时代，最腾飞的时代，最天下大同的时代,2025-09-29 06:45:31,0,39,浪漫的年纪别太无趣,北京,否,https://i1.hdslb.com/bfs/face/73f57450e03db66236ac66672a6f96ca7361aa1b.jpg
530,0,277472584240,284246809,风遇岸止,6,女,17年过去了 时间过得真快,2025-09-29 02:30:45,0,7,穷孩子生活在有钱人的城市，尝试用精神对抗物质。,陕西,是,https://i1.hdslb.com/bfs/face/bff7cd1d103b7f5cbefebb0fa329651efc5f8caa.jpg
531,0,277463608704,1864113759,会飞的鱼583489,5,保密,当时刚读小学，现在都来日本读修士了，时间真快啊,2025-09-29 00:06:59,0,15,虽然我们的生活未曾交轨，但我仍祝你万事如意,日本,是,https://i0.hdslb.com/bfs/garb/c4447ac66351188b03028405ed0a48b1a8dbb688.png
532,0,277459589488,1487333035,白霸贝,6,男,奥运时我没出生，同年年底我出生的[笑哭]差点赶上,2025-09-28 22:06:27,0,7,高中生，喜欢古动物和历史，也爱打打游戏。偶尔分享在北京/爱尔兰的生活日常,爱尔兰,否,https://i1.hdslb.com/bfs/face/42d2987fd4aae495d6793a40d3cce3c295e23bbc.jpg
533,0,277456620576,344789529,孤独苦刑,5,男,听这首歌心都静了,2025-09-28 19:27:27,0,8,百年凡坐立坚心，红尘滚滚立壮志,河南,否,https://i0.hdslb.com/bfs/face/0ec789617b4d6750729ceb84eea937b5bb8ccb30.jpg
534,0,277448966288,15152308,McIennon,5,保密,短短二十年不到，华语乐坛就退步这么多，真的既生气又绝望[藏狐],2025-09-28 16:35:56,0,32,天下大同,江苏,是,https://i1.hdslb.com/bfs/face/a3a9589ee096a0b723b7f8045c946f99795c2e22.jpg
535,0,275969967905,432062606,西城火柴,6,男,当年都没看这么完整的，真是惭愧，因为新版被喷才来好好看看,2025-09-28 16:30:35,0,6,中年男人的价值观，一切实用为好！,北京,否,http://i2.hdslb.com/bfs/face/0399585bf1615addc717ebb93e94f0ec93234b71.jpg
536,0,277425785776,262385043,刀圣虭螂,6,保密,那英本来不只是华女一张嘴而且定了八句的量，为了一百多个歌手自己让了，这样的大前辈能有人尬黑压新人笑死我了,2025-09-28 12:38:04,0,13,"一剑起自心海中，也斩他人也斩我。
平途坦道轻回首，不是绝顶不凌云。",江苏,否,https://i0.hdslb.com/bfs/face/02d419bf832b6034ca4dc80828a01629b9650970.jpg
537,0,277425763200,509783014,HeyWimi,4,男,刚从25版过来的，洗洗耳朵[笑哭],2025-09-28 12:37:21,0,17,这个人很懒，什么都没有写,江苏,是,https://i1.hdslb.com/bfs/face/eca94fd1fb97013b702f515e80eb39535700bdb5.jpg
538,0,277408444112,1782970827,移位器,5,保密,欲买桂花同载酒,2025-09-28 09:40:17,1,12,,广东,否,https://i0.hdslb.com/bfs/face/9077870bec11d2a65bab22ba93229754cddd788a.jpg
539,277408444112,277420721536,481645507,零子熙,6,女,终不似  少年游,2025-09-28 11:46:52,0,2,,吉林,否,https://i1.hdslb.com/bfs/face/c1b3fa7379eefe248e3444068e7f7ffe093dfe8d.webp
540,0,275931049105,271108371,就沉默一会儿吧,6,男,五岁，那晚还以为过年了 被外面的鞭炮声叫醒,2025-09-28 09:29:09,0,7,请输入文本,山东,否,https://i0.hdslb.com/bfs/face/a0867099cab34a4c1ddd2d12088a92e00df1ace8.jpg
541,0,275928747105,430137184,TOOOOOMMM,5,保密,不可复制的时代,2025-09-28 08:59:00,0,9,"我喜欢C罗时期的尤文图斯
",上海,是,https://i1.hdslb.com/bfs/face/80952b772f18e4b1690bc0408b0ef3525d9f9225.jpg
542,0,275928737889,1857943696,羽咲蓝,5,保密,@-ChihaYa-,2025-09-28 08:58:40,0,0,ciallo！,安徽,是,https://i1.hdslb.com/bfs/face/b7fbbab5a6404af70c9fea6dedbd55d02dc5e00d.jpg
543,0,277367826720,3546886877219313,六天蜉蝣,3,保密,怀念，怀念,2025-09-28 00:42:10,0,4,老登转生。抽奖的动态就留着，钓无聊的人。脑容量不如核桃，价值观好似粪坑,江苏,否,https://i0.hdslb.com/bfs/face/68394c92ea2e1fb285e08a99f0037cfd384a32dc.jpg
544,0,277362248448,6782538,琉璃灬三角洲专业鼠鼠,6,男,现在要凑齐这些人再来一次国家层面都不一定能行了[笑哭],2025-09-27 22:03:51,1,27,一枚奋斗中的萌新UP!目前主营三角洲!板板有下单需求欢迎私信!跑刀带吃做任务都接!价格便宜服务到位包你满意!,湖北,否,https://i0.hdslb.com/bfs/face/a80c34b592ac8b216b37084747499f9af43ccc77.jpg
545,277362248448,275902208785,358322852,初来乍到求带飞,6,男,对的，有的吸毒了，有的被封杀了。,2025-09-28 03:02:52,0,6,,河南,否,https://i2.hdslb.com/bfs/face/9a32e372efa24000dfe66143c1d31723f29ac94d.jpg
546,0,275882128673,406233964,旅鸟就是答辩,6,男,北京欢迎你2025听完已经进化的不像人类了，回来退化一下，旧时代的残党还是得用对应的圣遗物来净化啊[嘟嘟],2025-09-27 17:47:02,2,45,我，秦，V，懂？,江苏,是,https://i1.hdslb.com/bfs/face/316aa16644b148c954246dff0c35e221534e8b59.jpg
547,275882128673,277356219408,432772114,小甲喵,5,保密,居然同时听，陪了。,2025-09-27 17:53:18,0,1,想要一个值得喜欢的人w,河北,否,http://i1.hdslb.com/bfs/face/28a7a02eb3ca5218d1c06c8594445008e3446d96.jpg
548,275882128673,277356546880,71225205,酷霖李可乐,6,保密,2025了[大哭],2025-09-27 18:00:45,0,1,努力努力再努力,广东,否,https://i0.hdslb.com/bfs/face/139d0a5a0f65374181bf09d9f5c79bb4cf6f1dfb.jpg
549,0,277351435584,38307615,你爸爸是煦哥我,6,保密,25年9月打卡[给心心],2025-09-27 16:38:26,0,3,,广东,否,http://i0.hdslb.com/bfs/face/b5463c6f9c661e104c4fdcf65d765c6c50321324.jpg
550,0,277341202976,649612910,DuangD_Tu,3,保密,08年赵雷，谢天笑，痛仰的演唱会门票才200.站在台下听，哦对了还有逼哥的[笑哭],2025-09-27 14:46:39,0,8,,江西,否,https://i2.hdslb.com/bfs/face/5b1ce26a0c9e1157ac7bfb90314e8637198b1252.jpg
551,0,277339503328,48683030,荔枝之北,6,保密,怎么没有吴彦祖和林志颖？,2025-09-27 14:30:34,0,1,观里，撒女内。三件套:保障，道歉，态度。,上海,否,https://i2.hdslb.com/bfs/face/ce4dadf9b7b82b511c15bb66e807cbac6d35e892.jpg
552,0,277326093360,505652848,变成光守护我自己,6,女,那种勃勃生机，万物竞发的境界犹在眼前,2025-09-27 12:21:07,1,51,任盈盈,福建,否,https://i1.hdslb.com/bfs/face/2dc6c23c6076bd56594bebded8080cc811dcb447.jpg
553,277326093360,277326553488,453405901,传奇常凯申,4,保密,+1,2025-09-27 12:26:34,0,0,一个四处飘唱的笛客,黑龙江,否,https://i1.hdslb.com/bfs/face/643512ee9427a620fc96d77bb993e8f9fafe5e81.jpg
554,0,275843887985,28473893,做我的喵i,6,男,张艺谋也是那年直接成为了国师，国内第一导,2025-09-27 10:37:21,0,7,情话讲给右耳听,河南,否,https://i2.hdslb.com/bfs/face/ead92d1999fd52f763e0ebaf416c14208bdaeb55.jpg
555,0,275823775905,344233459,按F逃离三次元-,5,男,[大哭][大哭]最开放的时代,2025-09-27 06:31:50,0,17,,北京,否,https://i1.hdslb.com/bfs/face/aaf1882eb29a42565a104e3dca9a1b54f571716d.jpg
556,0,275814461169,386300451,肝激酶B1,6,男,十七年弹指一挥间,2025-09-27 04:43:29,1,16,野火在远方，远方在你琥珀色的眼睛里。,山东,否,https://i0.hdslb.com/bfs/face/f56edea23ac113711511600cc489b9cc224c5479.jpg
557,275814461169,277306821424,2370537,拔丝不煎面,6,保密,国家强大了，当年申奥成功激动了好久[大哭],2025-09-27 08:59:35,0,1,寻找一起玩游戏的小伙伴！,广东,是,https://i0.hdslb.com/bfs/face/80f75dd45d37ee90de125f6488dacb6a64a6810a.jpg
558,0,277283169808,85894649,藤丸-立香,6,保密,真的回不去那朝气蓬勃的年代了吗。,2025-09-27 04:25:48,5,20,这个人一点都不神秘，他菜的人尽皆知，但他是一个还算可以的人。,福建,是,https://i2.hdslb.com/bfs/face/2d106113e1742d6777e00b3fe9aa5156e63e5500.jpg
559,277283169808,276018324049,1538835757,普婷,5,保密,"不能,从07年华尔街金融危机,确切的说从2012年开始走向保守.而现在是后全球化时代,就是全球化时代结束和对立冲突时代的过渡期,就是说未来会更保守更混乱更对立,直到发生下一次世界大战达到巅峰,很多人死的差不多了再停战,然后有些国家的领袖会提议反思和改革.然后战争结束后才会迎来下一次全球化时代.联合国能不能迎来100周年还是解散都是未知数.",2025-09-29 08:16:02,0,15,,新疆,否,https://i1.hdslb.com/bfs/face/3dcb79f9bcfe50ea5e2fcfddf9f63dd110712ed7.jpg
560,277283169808,280947067536,385107,HuskyHush,6,男,以前朝气蓬勃只是你的滤镜罢了，08年刘翔退赛被全网讨伐，近几年人民素质提高了，刘翔的风评才被扭转，不比过去朝气蓬勃得多？,2025-10-31 00:21:17,0,0,,广东,是,https://i0.hdslb.com/bfs/face/b6901e8c90b7f7249b4872f89a4c345e6b3ca097.jpg
561,280947067536,280956834368,85894649,藤丸-立香,6,保密,回复 @HuskyHush :我说的是经济，你和我谈素质。,2025-10-31 02:42:10,0,1,这个人一点都不神秘，他菜的人尽皆知，但他是一个还算可以的人。,福建,是,https://i2.hdslb.com/bfs/face/2d106113e1742d6777e00b3fe9aa5156e63e5500.jpg
562,280956834368,280957056624,385107,HuskyHush,6,男,回复 @藤丸-立香 : 08年全球金融危机，经济好？你是在什么次元，闲现在美债买少了是吧。,2025-10-31 02:45:03,0,0,,广东,是,https://i0.hdslb.com/bfs/face/b6901e8c90b7f7249b4872f89a4c345e6b3ca097.jpg
563,277283169808,282907740048,515633104,Brodiaea,5,男,拯救人理是一条没有回头的路,2025-11-19 08:06:47,0,0,想真正的活着，就不要去做轻松简单的选择。,上海,是,https://i1.hdslb.com/bfs/face/78318004a0a7091b2d88039fecc3bbc986bf8e64.jpg
564,0,277282358096,326946841,苦痛转换中,5,保密,从出生到去北京这条路用了21年[兔兔岛_开心],2025-09-27 04:17:24,0,1,suxk m1 dixk,安徽,否,https://i1.hdslb.com/bfs/face/7babbe974d69ed2a5e2aeff7daf429df1709fc9c.jpg
565,0,275802546641,8966882,废物利用计划,6,女,已经结束了，奥运会,2025-09-27 02:33:25,0,1,,江苏,否,https://i2.hdslb.com/bfs/face/e5205665550e384dc88b21f9b34427a658fe8f79.jpg
566,0,275799730401,501086086,大米味稀饭qwq,4,保密,[鼓掌],2025-09-27 01:55:15,0,0,,新疆,否,https://i1.hdslb.com/bfs/face/f814c2fe19e36954dc6750c9471bde5b6d97e5ba.jpg
567,0,277268029824,9274110,江海寄余生gi,6,保密,真看不得，一看就想掉眼泪，这十几年真是大梦一场,2025-09-27 01:32:16,0,15,有时候无关要紧的事反而不容易忘掉,黑龙江,是,https://i0.hdslb.com/bfs/face/bec049e9c983eae266f4dd8bf8535cb4f647baf0.jpg
568,0,275788671873,1844097256,Feuuui,5,男,想你了[Mygo表情包_为什么！][Mygo表情包_大哭],2025-09-26 21:09:31,1,14,欲悲闻鬼叫 我哭豺狼笑,山东,否,https://i1.hdslb.com/bfs/face/0573cfe0be996200d4c5e935d2f801f0b9347101.jpg
569,275788671873,277287097296,541460803,Y0_Essence778,5,男,谁来了,2025-09-27 05:03:57,0,3,1,上海,是,https://i1.hdslb.com/bfs/face/e7ace8577fe7400a18594227017f4495fbc47286.jpg
570,0,277253713712,1437274220,超级鲈鱼L,5,男,以前那个年代，一点点小成就感觉全国都能开心半天，,2025-09-26 18:21:55,0,16,至尊版,浙江,否,https://i2.hdslb.com/bfs/face/61cb305e249364baceebfe8afc6d8e245dc18b9c.jpg
571,0,275775158113,406213583,是五水不是无水硫酸铜,6,保密,作词人还是林夕,2025-09-26 15:47:29,0,12,喜欢漂亮小姐姐,广东,是,https://i2.hdslb.com/bfs/face/2d1769ab927cf15b13a03ba2deaa773c170f27af.jpg
572,0,275760491649,1100635458,柠檬配冰,4,保密,说为什么没有赵丽颖那个估计比这首歌还小吧[doge_金箍],2025-09-26 13:15:41,0,2,,山东,否,https://i0.hdslb.com/bfs/face/d0c3663b3e25cb1f56e6ff50c26d9cf7283f2519.jpg
